address,available_from,balcony,closest_shop,contruction_year,dishwasher,dryer,elevator,floors,highway,kindergarten,parking_ext,parking_int,price,prim_school,public_transp,rooms,secon_school,sq_meters,tv,type,wash_m
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Sträler 11 8047 Zürich,01.08.2022,,,1971,,,,2. Stock,,,,,2'416,,,4,,84,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Binzmühlestr. 56 8050 Zürich,01.08.2022,True,,1972,,,True,4. étage,,,,,1'996,,,3.5,,85,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Grosswiesenstrasse 145 8051 Zürich,01.08.2022,True,,2018,,,,1. floor,,,,,1785,,,2.5,,55,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Eichbühlstrasse 64 8004 Zürich,01.06.2022,,,nicht verfügbar,,,,1. Stock,,,,,2'600,,,3,,61,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Luegislandstrasse 410 8051 Zürich,01.11.2022,True,,not available,,,,2. floor,,,,,1650,,,2.5,,50,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Grosswiesenstrasse 153 8051 Zürich,16.07.2022,True,,Non disponible,,,True,16. étage,,,,True,1'850,,,3.5,,72,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Graue Gasse 12 8001 Zürich,01.07.2022,,,1600,,,,6. Stock,,,,,3'374,,,1,,nicht verfügbar,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Caspar-Wüst-Strasse 57 8052 Zürich,01.07.2022,,1000,1968,,,True,1. étage,,50,True,True,1'512,1700,300,2,1700,53,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Balgriststrasse 37/39 8008 Zürich,01.10.2022,True,,2016,,,,EG,,,,,2'670,,,2.5,,72,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Limmatstrasse  197 8005 Zürich,À convenir,True,,Non disponible,,,True,3. étage,,,,,1'300,,,1,,25,,Chambre individuelle,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Waldschulweg 15 8032 Zürich,01.07.2022,,,1988,,,,Untergeschoss,,,,,2'090,,,2.5,,nicht verfügbar,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Caspar-Wüst-Strasse 57 8052 Zürich,01.07.2022,,,1968,,,,1. floor,,,,,1512,,,2,,53,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Geranienstrasse 12 8008 Zürich,01.07.2022,True,,non disponibile,,,,1. piano,,,,,2'981,,,3,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Eugen Huber-Strasse 65d 8048 Zürich,01.09.2022,,,nicht verfügbar,,,,1. Stock,,,,,1'760,,,2.5,,59,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Limmatstrasse  197 8005 Zürich,By arrangement,True,,not available,,,,3. floor,,,,,1300,,,1,,25,,Single room,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Brächli 31 8053 Zürich,01.09.2022,,,nicht verfügbar,,,,2. Stock,,,,,1'935,,,3,,70,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Balgriststrasse 37/39 8008 Zürich,01.10.2022,True,,2016,,,True,EG,,,,True,2'670,,,2.5,,72,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardturmstr. 8005 Zürich,01.07.2022,,,not available,,,,18. floor,,,,,7900,,,3.5,,180,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Käferholzstrasse 52 8057 Zürich,01.08.2022,,,non disponibile,,,,5. piano,,,,,3'410,,,3.5,,100,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Kettberg 31 8049 Zürich,nach Vereinbarung,,,2022,,,,1. Stock,,,,,2'990,,,2.5,,64,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardturmstr. 8005 Zürich,01.07.2022,True,,not available,,,,15. floor,,,,,5780,,,3.5,,139,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Geranienstrasse 12 8008 Zürich,01.07.2022,True,800,Non disponible,,,,1. étage,,,True,True,2'981,,150,3,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Badenerstrasse 8004 Zurich,Data da convenire,,,2008,,,True,4. piano,,,,,3'450,,,3,,80,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schärenmoosstrasse 78 8052 Zürich,By arrangement,,,2017,,,,17. floor,,,,,4990,,,3.5,,120,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Talbächliweg 11 8048 Zürich,01.07.2022,,,1967,,,,2. piano,,,,,1'879,,,3,,61,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Benedikt-Fontana-Weg 10 8049 Zürich,Immediata,True,,1956,,,,EG,,,,,2'000,,,3.5,,70,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Benedikt-Fontana-Weg 10 8049 Zürich,Immédiate,True,200,1956,,,,Non disponible,3200,800,,,2'000,700,,3.5,,70,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardturmstr. 8005 Zürich,01.07.2022,,,nicht verfügbar,,,,18. Stock,,,,,7'900,,,3.5,,180,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Benedikt-Fontana-Weg 10 8049 Zürich,Immediata,True,,1956,,,,non disponibile,,,,,2'000,,,3.5,,70,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Balgriststrasse 37/39 8008 Zürich,01.10.2022,True,,2016,,,,EG,,,,,2670,,,2.5,,72,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich,14.09.2022,True,,non disponibile,,,,4. piano,,,,,2'200,,,3,,90,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Käferholzstrasse 52 8057 Zürich,01.08.2022,,,Non disponible,,,,5. étage,,,,True,3'410,,200,3.5,,100,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardturmstr. 8005 Zürich,01.07.2022,,,nicht verfügbar,,,,15. Stock,,,,,5'780,,,3.5,,139,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Talbächliweg 11 8048 Zürich,01.07.2022,,1700,1967,,,,2. étage,2500,550,,,1'879,550,300,3,550,61,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Benedikt-Fontana-Weg 10 8049 Zürich,sofort,,,1956,,,,nicht verfügbar,,,,,2'000,,,3.5,,70,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Geranienstrasse 12 8008 Zürich,01.07.2022,True,,not available,,,,1. floor,,,,,2981,,,3,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Gasometerstrasse 27 8005 Zürich,01.07.2022,True,,non disponibile,,,,2. piano,,,,,2'200,,,3,,64,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Benedikt-Fontana-Weg 10 8049 Zürich,Immediately,True,,1956,,,,not available,,,,,2000,,,3.5,,70,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Balgriststrasse 37/39 8008 Zürich,01.10.2022,,,2016,,,,EG,,,,,2'670,,,2.5,,72,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Benedikt-Fontana-Weg 10 8049 Zürich,Immédiate,True,200,1956,,,,EG,3200,800,,,2'000,700,200,3.5,,70,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Käferholzstrasse 52 8057 Zürich,01.08.2022,,,nicht verfügbar,,,,5. Stock,,,,,3'410,,,3.5,,100,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Käferholzstrasse 52 8057 Zürich,01.08.2022,,,not available,,,,5. floor,,,,,3410,,,3.5,,100,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Geranienstrasse 12 8008 Zürich,01.07.2022,,,nicht verfügbar,,,,1. Stock,,,,,2'981,,,3,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rötelsteig 7 8037 Zürich,01.07.2022,,,2000,,,,2. piano,,,,,2'430,,,1.5,,76,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rötelsteig 7 8037 Zürich,01.07.2022,,30,2000,,,,2. étage,,200,,,2'430,300,10,1.5,300,76,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Münchhaldenstrasse 15 8008 Zürich,01.07.2022,,,non disponibile,,,,2. piano,,,,,4'350,,,3.5,,109,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Badenerstrasse 8004 Zurich,By arrangement,,,2008,,,True,4. floor,,,,,3450,,,3,,80,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Segantinistrasse 50 8049 Zürich,16.06.2022,True,475,1958,,,,2. étage,3800,,,,2'730,,450,4.5,,90,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich,14.09.2022,True,,not available,,,,4. floor,,,,,2200,,,3,,90,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Glattparkstrasse 35 8046 Zürich,02.09.2022,True,,1980,,,,2. piano,,,,,1'600,,,1.5,,30,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rötelsteig 7 8037 Zürich,01.07.2022,,,2000,,,,2. Stock,,,,,2'430,,,1.5,,76,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Gasometerstrasse 27 8005 Zürich,01.07.2022,True,,Non disponible,,,,2. étage,,,,,2'200,,,3,,64,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Freilagerstrasse 8047 Zürich,01.08.2022,,,non disponibile,,,,1. piano,,,,,2'440,,,3.5,,90,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Glattparkstrasse 35 8046 Zürich,02.09.2022,,,1980,,,,2. Stock,,,,,1'600,,,1.5,,30,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Altwiesenstrasse 152 8051 Zürich,Immediata,,,1951,,,,1. piano,,,,,1'199,,,4,,69,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Gasometerstrasse 27 8005 Zürich,01.07.2022,,,nicht verfügbar,,,,2. Stock,,,,,2'200,,,3,,64,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rötelsteig 7 8037 Zürich,01.07.2022,,,2000,,,,2. floor,,,,,2430,,,1.5,,76,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Walder 4/6/8 8008 Zürich,Data da convenire,,,1952,,,,2. piano,,,,,2'045,,,3,,63,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Münchhaldenstrasse 15 8008 Zürich,01.07.2022,,,Non disponible,,,True,2. étage,,,,,4'350,,,3.5,,109,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Glattparkstrasse 35 8046 Zürich,02.09.2022,True,,1980,,,,2. floor,,,,,1600,,,1.5,,30,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Glattparkstrasse 35 8046 Zürich,02.09.2022,True,,1980,,,True,2. étage,,,,,1'600,,,1.5,,30,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Witikonerstrasse 317 8053 Zürich ZH,01.08.2022,True,,non disponibile,,,,EG,,,,,1'665,,,2,,55,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Freilagerstrasse 8047 Zürich,01.08.2022,,,Non disponible,,,,1. étage,,,True,True,2'440,,,3.5,,90,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Witikonerstrasse 317 8053 Zürich ZH,01.08.2022,True,,Non disponible,,,,EG,,,True,True,1'665,,,2,,55,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schärenmoosstrasse 78 8052 Zürich,nach Vereinbarung,,,2017,,,,17. Stock,,,,,4'990,,,3.5,,120,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Witikonerstrasse 317 8053 Zürich ZH,01.08.2022,,,nicht verfügbar,,,,EG,,,,,1'665,,,2,,55,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Segantinistrasse 50 8049 Zürich,16.06.2022,True,,1958,,,,2. floor,,,,,2730,,,4.5,,90,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Mutschellenstrasse 17 8002 Zürich ZH,Immediata,True,,non disponibile,,,,1. piano,,,,,2'870,,,3.5,,90,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Gasometerstrasse 27 8005 Zürich,01.07.2022,True,,not available,,,,2. floor,,,,,2200,,,3,,64,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8002 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,2'850,,,3.5,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,1'080,,,1,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Altwiesenstrasse 152 8051 Zürich,sofort,,,1951,,,,1. Stock,,,,,1'199,,,4,,69,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Mutschellenstrasse 17 8002 Zürich ZH,Immédiate,True,,Non disponible,,,True,1. étage,,,,,2'870,,,3.5,,90,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Witikonerstrasse 317 8053 Zürich ZH,01.08.2022,True,,not available,,,,EG,,,,,1665,,,2,,55,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8038 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,1'900,,,4.5,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8002 Zürich ZH,À convenir,,,Non disponible,,,,Non disponible,,,,,2'850,,,3.5,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich ZH,nach Vereinbarung,,,nicht verfügbar,,,,nicht verfügbar,,,,,1'080,,,1,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich ZH,À convenir,,,Non disponible,,,,Non disponible,,,,,1'080,,,1,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich ZH,By arrangement,,,not available,,,,not available,,,,,1080,,,1,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Walder 4/6/8 8008 Zürich,À convenir,,50,1952,,,,2. étage,,110,,True,2'045,400,50,3,400,63,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Aprikosenstrasse 30 8051 Zürich,Data da convenire,True,,non disponibile,,,,4. piano,,,,,2'020,,,3.5,,67,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Graue Gasse 12 8001 Zürich,Data da convenire,,,1600,,,,3. piano,,,,,2'680,,,3,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8038 Zürich ZH,By arrangement,,,not available,,,,not available,,,,,1900,,,4.5,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8038 Zürich ZH,nach Vereinbarung,,,nicht verfügbar,,,,nicht verfügbar,,,,,1'900,,,4.5,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8038 Zürich ZH,À convenir,,,Non disponible,,,,Non disponible,,,,,1'900,,,4.5,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Aprikosenstrasse 30 8051 Zürich,nach Vereinbarung,,,nicht verfügbar,,,,4. Stock,,,,,2'020,,,3.5,,67,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Grosswiesenstrasse 145 8051 Zürich,01.08.2022,True,,2018,,,True,1. étage,,,,True,1'785,,,2.5,,55,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bahnhaldenstrasse 16 8052 Zürich,01.07.2022,,,2005,,,,1. piano,,,,,1'083,,,1,,37,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Aprikosenstrasse 30 8051 Zürich,By arrangement,True,,not available,,,,4. floor,,,,,2020,,,3.5,,67,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schürgistrasse 20 8051 Zürich,01.09.2022,True,,1994,,,,1. piano,,,,,2'050,,,3.5,,85,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Badenerstrasse 8004 Zurich,nach Vereinbarung,,,2008,,,True,4. Stock,,,,,3'450,,,3,,80,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Luegislandstrasse 410 8051 Zürich,01.11.2022,True,,Non disponible,,,,2. étage,,,True,,1'650,,,2.5,,50,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich,14.09.2022,,,nicht verfügbar,,,,4. Stock,,,,,2'200,,,3,,90,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Ferdinand-Hodler-Strasse 30 8049 Zürich,Immediata,True,,non disponibile,,,,1. piano,,,,,1'895,,,3,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Aprikosenstrasse 30 8051 Zürich,À convenir,True,,Non disponible,,,True,4. étage,,,True,,2'020,,,3.5,,67,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bahnhaldenstrasse 16 8052 Zürich,01.07.2022,,,2005,,,,1. floor,,,,,1083,,,1,,37,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Langfurren 26 8057 Zürich,01.06.2022,True,,non disponibile,,,,1. piano,,,,,1'900,,,3,,66,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Limmattalstrasse 126 8049 Zürich,01.07.2022,,,nicht verfügbar,,,,2. Stock,,,,,2'660,,,4,,92,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Graue Gasse 12 8001 Zürich,À convenir,,,1600,,,,3. étage,,,,,2'680,,,3,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schürgistrasse 20 8051 Zürich,01.09.2022,True,,1994,,,,1. floor,,,,,2050,,,3.5,,85,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Grosswiesenstrasse 145 8051 Zürich,01.08.2022,True,,2018,,,,1. piano,,,,,1'785,,,2.5,,55,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Caspar-Wüst-Strasse 57 8052 Zürich,01.07.2022,,,1968,,,,1. Stock,,,,,1'512,,,2,,53,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Vulkanstrasse 110b 8048 Zürich,01.08.2022,,,not available,,,,21. floor,,,,,2400,,,2.5,,60,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bahnhaldenstrasse 16 8052 Zürich,01.07.2022,,,2005,,,,1. étage,,,,,1'083,,,1,,37,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Luegislandstrasse 410 8051 Zürich,01.11.2022,True,,non disponibile,,,,2. piano,,,,,1'650,,,2.5,,50,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Limmatstrasse  197 8005 Zürich,nach Vereinbarung,,,nicht verfügbar,,,,3. Stock,,,,,1'300,,,1,,25,,Einzelzimmer,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Ferdinand-Hodler-Strasse 30 8049 Zürich,Immédiate,True,350,Non disponible,,,True,1. étage,,,,,1'895,,300,3,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Regensdorferstrasse 157 8049 Zürich,01.07.2022,True,,1958,,,,Untergeschoss,,,,,1335,,,1,,40,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Honrainweg 8 8038 Zürich,01.07.2022,,,non disponibile,,,,EG,,,,,2'320,,,2,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Langfurren 26 8057 Zürich,01.06.2022,True,,Non disponible,,,,1. étage,,,,,1'900,,,3,,66,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Buchzelgstrasse 52 8053 Zürich,01.07.2022,,,2022,,,,2. Stock,,,,,3'960,,,3.5,,96,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Binzmühlestr. 56 8050 Zürich,01.08.2022,,,1972,,,,4. Stock,,,,,1'996,,,3.5,,85,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Grosswiesenstrasse 153 8051 Zürich,16.07.2022,,,nicht verfügbar,,,,16. Stock,,,,,1'850,,,3.5,,72,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardturmstr. 8005 Zürich,01.07.2022,,,non disponibile,,,,18. piano,,,,,7'900,,,3.5,,180,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Witellikerstrasse 17 8008 Zürich,À convenir,,,1912,,,,3. étage,,,True,,2'700,,,3,,75,,Appartement mansardé,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Josefstrasse 182 8005 Zürich,Immediately,True,,not available,,,,2. floor,,,,,2050,,,2.5,,54,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8008 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,2'970,,,3,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Grosswiesenstrasse 145 8051 Zürich,01.08.2022,,,2018,,,,1. Stock,,,,,1'785,,,2.5,,55,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Vulkanstrasse 110b 8048 Zürich,01.08.2022,,,Non disponible,,,,21. étage,,,,,2'400,,,2.5,,60,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Eugen Huber-Strasse 65d 8048 Zürich,01.09.2022,,,not available,,,,1. floor,,,,,1760,,,2.5,,59,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Langackerstrasse 48 8057 Zürich,01.07.2022,,,non disponibile,,,,2. piano,,,,,2'350,,,3,,65,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Regensdorferstrasse 157 8049 Zürich,01.07.2022,True,,1958,,,,Untergeschoss,,,,,1'335,,,1,,40,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Brächli 31 8053 Zürich,01.09.2022,True,,not available,,,,2. floor,,,,,1935,,,3,,70,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Luegislandstrasse 410 8051 Zürich,01.11.2022,,,nicht verfügbar,,,,2. Stock,,,,,1'650,,,2.5,,50,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Herrligstrasse 20 8048 Zürich,01.07.2022,,,1982,,,,3. piano,,,,,1'560,,,2,,49,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardturmstr. 8005 Zürich,01.07.2022,True,,non disponibile,,,,15. piano,,,,,5'780,,,3.5,,139,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 77 8048 Zürich,01.07.2022,True,,2022,,,True,6. étage,,,True,True,3'525,,,4.5,,101,,Appartement,True
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Brunnwiesenstrasse 56 8049 Zürich,01.07.2022,,,nicht verfügbar,,,,2. Stock,,,,,3'020,,,3.5,,nicht verfügbar,,Attika,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8057 Zürich ZH,By arrangement,,,not available,,,,not available,,,,,2700,,,3,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schärenmoosstrasse 78 8052 Zürich,Data da convenire,,,2017,,,,17. piano,,,,,4'990,,,3.5,,120,,Appartamento,
